date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:53:26	98161/98161	---M--	200	added ('OK')	image/jpeg	etag:%2217f71-58ecd4bc20680%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190729_133058.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190729_133058.jpg	(from https://www.auric.city/news-details/NLMK-finalized-their-investment-in-AURIC-3764)
07:53:28	159172/159172	---M--	200	added ('OK')	application/pdf	etag:%2226dc4-58ece9e316e00%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20190729_150536.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20190729_150536.pdf	(from https://www.auric.city/news-details/NLMK-finalized-their-investment-in-AURIC-3764)
07:53:28	80706/80706	---M--	200	added ('OK')	image/jpeg	etag:%2213b42-58ecd4d0275c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190729_133118.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190729_133118.jpg	(from https://www.auric.city/news-details/Hon-ble-CM-Devendra-Fadanvis--assured-all-cooperation-to-NLMK-to-set-up-industries-in-state-3419)
07:53:29	108878/108878	---M--	200	added ('OK')	application/pdf	etag:%221a94e-58ecd30758000%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20190729_132320.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20190729_132320.pdf	(from https://www.auric.city/news-details/Hon-ble-CM-Devendra-Fadanvis--assured-all-cooperation-to-NLMK-to-set-up-industries-in-state-3419)
07:53:31	125877/125877	---M--	200	added ('OK')	image/jpeg	etag:%221ebb5-58ecd2cb43240%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190729_132216.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190729_132216.jpg	(from https://www.auric.city/news-details/Russian-steel-company-NLMK-had-meeting-with-Hon-ble-CM-at-Varsha--finalizing-their-investment-in-AURIC-6988)
07:53:31	125685/125685	---M--	200	added ('OK')	image/jpeg	etag:%221eaf5-58e8d3e9469c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090601.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090601.jpg	(from https://www.auric.city/news-details/NLMK-to-set-up-transformed-steel-manufacturing-plant-in-Aurangabad--5636)
07:53:33	182598/182598	---M--	200	added ('OK')	image/jpeg	etag:%222c946-58e8d3b3debc0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090506.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090506.jpg	(from https://www.auric.city/news-details/NLMK-to-invest-6800-crores-in-AURIC--a-DMICDC-project-which-will-also-trigger-huge-employment-generation-in-state--5958)
07:53:34	174695/174695	---M--	200	added ('OK')	image/jpeg	etag:%222aa67-58e8d37e76dc0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090410.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090410.jpg	(from https://www.auric.city/news-details/Russian-company-NLMK-to-invest-800-Crores-in-1st-phase-of-its-mega-project-investment-in-AURIC--5180)
07:53:35	547454/547454	---M--	200	added ('OK')	image/jpeg	etag:%2285a7e-58e8d49307a40%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090900.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090900.jpg	(from https://www.auric.city/news-details/AURIC-to-gets-its-Mega-Project-investment-as-Russian-steel-company--NLMK-to-invest-in-AURIC--8750)
07:53:36	124377/124377	---M--	200	added ('OK')	image/jpeg	etag:%221e5d9-58e8d2e8bcc80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090133.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190726_090133.jpg	(from https://www.auric.city/news-details/A-Russian-giant-steel-manufacture--NLMK-to-invest-in-AURIC--8494)
07:53:37	165256/165256	---M--	200	added ('OK')	image/jpeg	etag:%2228588-589f0ef547800%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190528_165625.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190528_165625.jpg	(from https://www.auric.city/news-details/AURIC--one-stop-solution-for-your-industrial-needs-3025)
07:53:38	453847/453847	---M--	200	added ('OK')	image/jpeg	etag:%226ecd7-58974ba9398c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190522_124522.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190522_124522.jpg	(from https://www.auric.city/news-details/AURIC-roadshow-in-Bengaluru-3773)
07:53:39	247579/247579	---M--	200	added ('OK')	image/jpeg	etag:%223c71b-58964a36b33c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_173336.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_173336.jpg	(from https://www.auric.city/news-details/Industrial-city-AURIC-eyes-investment-worth-Rs-70-000-cr-over-12-yrs--Published-on-The-Hitavada--Dated-18-May-2019---Page-11--9405)
07:53:39	75494/75494	---M--	200	added ('OK')	image/jpeg	etag:%22126e6-5896490b3f140%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_172822.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_172822.jpg	(from https://www.auric.city/news-details/AURIC-Road-Show-in-Delhi-NCR--Published-on-Virat-Vaibhav--Dated-18-May-2019---Page-3--4750)
07:53:42	205175/205175	---M--	200	added ('OK')	image/jpeg	etag:%2232177-589647454c240%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_172025.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_172025.jpg	(from https://www.auric.city/news-details/Road-Shows-Organized-by-Greenfield-Smart-Industrial-City-AURIC--Published-on-Sahara-Sandesh--Dated-18-May-2019---Page-3--6508)
07:53:42	887729/887729	---M--	200	added ('OK')	image/jpeg	etag:%22d8bb1-589647965c180%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_172150.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_172150.jpg	(from https://www.auric.city/news-details/Road-Shows-Organized-by-Greenfield-Smart-Industrial-City-AURIC--Published-on-Shah-Times--Dated-18-May-2019---Page-5--2843)
07:53:43	250007/250007	---M--	200	added ('OK')	image/jpeg	etag:%223d097-5896460c7e040%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_171457.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_171457.jpg	(from https://www.auric.city/news-details/Road-Shows-Organized-by-Greenfield-Smart-Industrial-City-AURIC--Published-on-Prakhar--Dated-18-May-2019---Page-4--4500)
07:53:44	303674/303674	---M--	200	added ('OK')	image/jpeg	etag:%224a23a-589643b595b40%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_170429.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190521_170429.jpg	(from https://www.auric.city/news-details/Road-Shows-Organized-by-Greenfield-Smart-Industrial-City-AURIC--Published-on-Open-Voice--Dated-18-May-2019---Page-5--4191)
07:53:46	789405/789405	---M--	200	added ('OK')	image/png	etag:%22c0b9d-5894b90c5fc00%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190520_113846.png	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190520_113846.png	(from https://www.auric.city/news-details/Industrial-city-AURIC-eyes-investment-worth-Rs-70-000-cr-over-12-years-2932)
07:53:46	344363/344363	---M--	200	added ('OK')	image/jpeg	etag:%225412b-5886eae345a80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190509_120536.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190509_120536.jpg	(from https://www.auric.city/news-details/AURIC-looks-to-attract-AP--TS-investors-6232)
07:53:47	199326/199326	---M--	200	added ('OK')	image/jpeg	etag:%2230a9e-5886e981757c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190509_115925.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190509_115925.jpg	(from https://www.auric.city/news-details/AURIC-woos-investors-from-TS-8251)
07:53:48	210145/210145	---M--	200	added ('OK')	image/jpeg	etag:%22334e1-5886e832b8200%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190509_115333.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190509_115333.jpg	(from https://www.auric.city/news-details/Aurangabad-Industrial-Township-woos-exporters--global-entrepreneurs-8724)
07:53:49	312606/312606	---M--	200	added ('OK')	image/jpeg	etag:%224c51e-57f788ed9e140%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190115_110721.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190115_110721.jpg	(from https://www.auric.city/news-details/Aurangabad-mulls-2nd-dry-port-2868)
07:53:50	135615/135615	---M--	200	added ('OK')	image/jpeg	etag:%22211bf-57f8dc5e838c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190116_122558.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190116_122558.jpg	(from https://www.auric.city/news-details/AURIC-attracts-record-investment-7611)
07:53:52	271627/271627	---M--	200	added ('OK')	image/jpeg	etag:%224250b-57f7883f18580%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190115_110417.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190115_110417.jpg	(from https://www.auric.city/news-details/First-phase-of-AURIC-city-to-be-complete-by-Dec-1458)
07:53:52	978980/978980	---M--	200	added ('OK')	application/pdf	etag:%22ef024-57f8ce0d8b200%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20190116_112155.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20190116_112155.pdf	(from https://www.auric.city/news-details/AURIC-attracts-record-investment-7611)
07:53:53	116006/116006	---M--	200	added ('OK')	image/jpeg	etag:%221c526-57f787e573200%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190115_110243.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20190115_110243.jpg	(from https://www.auric.city/news-details/Aurangabad-Industrial-City-attracts-Rs--3600-Crore-Investment-6545)
07:53:54	168993/168993	---M--	200	added ('OK')	application/pdf	etag:%2229421-57ca9e7c025c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20181210_174405.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20181210_174405.pdf	(from https://www.auric.city/news-details/AITL---Results-of-Walk-in-Interview-Held-on-30th-Nov-2018-4789)
07:53:55	288085/288085	---M--	200	added ('OK')	application/pdf	etag:%2246555-57b399cd35080%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20181122_102108.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20181122_102108.pdf	(from https://www.auric.city/news-details/Walk-in-Interview-in-AITL-for-various-posts-on-30th-Nov--2018-8695)
07:53:55	66311/66311	---M--	200	added ('OK')	image/jpeg	etag:%2210307-5760f068c5380%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180917_162630.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180917_162630.jpg	(from https://www.auric.city/news-details/Foreign-Companies-Keen-to-Invest-Rs-1000-Cr-in-Aurangabad-Industrial-CityAURIC-729)
07:53:57	204348/204348	---M--	200	added ('OK')	image/jpeg	etag:%2231e3c-5760b28561040%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180917_114937.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180917_114937.jpg	(from https://www.auric.city/news-details/AURIC-attracting-investments-across-all-sectors-including-Film-and-Consumer-Electronics-293)
07:53:58	300586/300586	---M--	200	added ('OK')	application/pdf	etag:%224962a-5759511d06440%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180911_145633.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180911_145633.pdf	(from https://www.auric.city/news-details/Walk-in-Interview-for-various-posts-in-AITL-755)
07:53:59	188058/188058	---M--	200	added ('OK')	image/jpeg	etag:%222de9a-56f202c55a440%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180621_105737.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180621_105737.jpg	(from https://www.auric.city/news-details/Investors-from-around-the-world-are-lapping-up-to-invest-in-AURIC-CITY--making-it-a-Ready-to-Invest-Destination-580)
07:54:00	461153/461153	---M--	200	added ('OK')	image/jpeg	etag:%2270961-56e9bea925c80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180614_211018.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180614_211018.jpg	(from https://www.auric.city/news-details/Swiss-Company-to-invest-in-AURIC-187)
07:54:01	771064/771064	---M--	200	added ('OK')	image/jpeg	etag:%22bc3f8-56e922e806400%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180614_093328.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180614_093328.jpg	(from https://www.auric.city/news-details/Artificial-intelligence-can-bridge-rich-poor-divide--Devendra-Fadnavis-134)
07:54:03	871185/871185	---M--	200	added ('OK')	application/pdf	etag:%22d4b11-56e924e919e80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180614_094226.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180614_094226.pdf	(from https://www.auric.city/news-details/Artificial-intelligence-can-bridge-rich-poor-divide--Devendra-Fadnavis-134)
07:54:03	169683/169683	---M--	200	added ('OK')	image/jpeg	etag:%22296d3-56c63af781d40%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180517_151445.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180517_151445.jpg	(from https://www.auric.city/news-details/AURIC-to-get-Jayakwadi-water-from-September-517)
07:54:04	177384/177384	---M--	200	added ('OK')	image/jpeg	etag:%222b4e8-56bbfc8b84b80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180509_114214.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180509_114214.jpg	(from https://www.auric.city/news-details/Entrepreneur-Mrs-Rajlakshmi-Daspute-to-set-up-1st-company-at-AURIC-CITY-Shendra-Phase-817)
07:54:05	140315/140315	---M--	200	added ('OK')	image/jpeg	etag:%222241b-56babb2afd240%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_114425.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_114425.jpg	(from https://www.auric.city/news-details/Reuse-wastewater-CM-tells-industries-856)
07:54:06	183009/183009	---M--	200	added ('OK')	image/jpeg	etag:%222cae1-56babadeb1e40%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_114305.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_114305.jpg	(from https://www.auric.city/news-details/DMIC-will-generate-15L-direct-jobs--CM-821)
07:54:07	161645/161645	---M--	200	added ('OK')	image/jpeg	etag:%222776d-56babaac26700%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_114212.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_114212.jpg	(from https://www.auric.city/news-details/Talks-on-with-150-companies-for-investment-at-AURIC--CM-750)
07:54:08	196114/196114	---M--	200	added ('OK')	image/jpeg	etag:%222fe12-56baba62b79c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_114055.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_114055.jpg	(from https://www.auric.city/news-details/150-Companies-willing-to-invest-in-DMIC-643)
07:54:09	303144/303144	---M--	200	added ('OK')	image/jpeg	etag:%224a028-56baba23c6540%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113949.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113949.jpg	(from https://www.auric.city/news-details/Innovation-Centre-to-come-up-in-city-821)
07:54:10	328033/328033	---M--	200	added ('OK')	image/jpeg	etag:%2250161-56bab97ce1b80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113654.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113654.jpg	(from https://www.auric.city/news-details/150-more-companies-interested-in-AURIC-along-with-Hyosung-154)
07:54:10	77033/77033	---M--	200	added ('OK')	image/jpeg	etag:%2212ce9-56bab922485c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113519.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113519.jpg	(from https://www.auric.city/news-details/Aviation-and-Drone-manufacturing-possible-983)
07:54:12	138837/138837	---M--	200	added ('OK')	image/jpeg	etag:%2221e55-56bab8c00de00%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113336.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113336.jpg	(from https://www.auric.city/news-details/Industries-will-not-face-water-shortage-920)
07:54:13	153683/153683	---M--	200	added ('OK')	image/jpeg	etag:%2225853-56bab88028740%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113229.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_113229.jpg	(from https://www.auric.city/news-details/Hospitals-and-Schools-to-come-up-in-AURIC-industrial-city-at-the-beginning-538)
07:54:14	221925/221925	---M--	200	added ('OK')	image/jpeg	etag:%22362e5-56bab7b7e2ec0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112859.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112859.jpg	(from https://www.auric.city/news-details/AURIC-envisages-to-be-Aviation-Manufacturing-Hub-591)
07:54:15	657419/657419	---M--	200	added ('OK')	image/jpeg	etag:%22a080b-56bab74fef980%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112710.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112710.jpg	(from https://www.auric.city/news-details/Shendra-Expected-to-get-additional-150-companies-805)
07:54:16	242637/242637	---M--	200	added ('OK')	image/jpeg	etag:%223b3cd-56bab6ffd3c80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112546.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112546.jpg	(from https://www.auric.city/news-details/AURIC--At-one-Click-478)
07:54:16	54679/54679	---M--	200	added ('OK')	image/jpeg	etag:%22d597-56bab687aa100%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112340.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112340.jpg	(from https://www.auric.city/news-details/Formal-Ground-Breaking--Bidkin-Basic-Utilities-528)
07:54:17	45693/45693	---M--	200	added ('OK')	image/jpeg	etag:%22b27d-56bab5ba9fd40%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112005.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_112005.jpg	(from https://www.auric.city/news-details/Ground-Breaking-Ceremony-AURIC-Bidkin-on-21st-April-2018-387)
07:54:19	420411/420411	---M--	200	added ('OK')	image/jpeg	etag:%2266a3b-56bab2aab43c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_110623.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_110623.jpg	(from https://www.auric.city/news-details/150-more-companies-interested-in-AURIC-along-with-Hyosung-469)
07:54:20	242044/242044	---M--	200	added ('OK')	image/jpeg	etag:%223b17c-56bab252f74c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_110451.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180508_110451.jpg	(from https://www.auric.city/news-details/150-companies-willing-to-invest-in-AURIC-985)
07:54:21	150728/150728	---M--	200	added ('OK')	image/jpeg	etag:%2224cc8-56990a780da80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_163810.jpeg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_163810.jpg	(from https://www.auric.city/news-details/AURIC-Hall-Work-to-be-Completed-by-Dec-2018-486)
07:54:21	103896/103896	---M--	200	added ('OK')	application/pdf	etag:%22195d8-56990a780da80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_163810.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_163810.pdf	(from https://www.auric.city/news-details/AURIC-Hall-Work-to-be-Completed-by-Dec-2018-486)
07:54:23	225883/225883	---M--	200	added ('OK')	image/jpeg	etag:%223725b-56990a476a7c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_163719.jpeg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_163719.jpg	(from https://www.auric.city/news-details/AURIC-Shendra-Infra-Work-will-be-Completed-by-the-end-of-2018-147)
07:54:24	177023/177023	---M--	200	added ('OK')	application/pdf	etag:%222b37f-56990a476a7c0%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_163719.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_163719.pdf	(from https://www.auric.city/news-details/AURIC-Shendra-Infra-Work-will-be-Completed-by-the-end-of-2018-147)
07:54:25	347906/347906	---M--	200	added ('OK')	image/jpeg	etag:%2254f02-569909d311540%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_163517.jpeg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_163517.jpg	(from https://www.auric.city/news-details/AURIC-Shendra-65-Work-Completed-84)
07:54:26	244731/244731	---M--	200	added ('OK')	application/pdf	etag:%223bbfb-569909d311540%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_163517.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_163517.pdf	(from https://www.auric.city/news-details/AURIC-Shendra-65-Work-Completed-84)
07:54:27	171409/171409	---M--	200	added ('OK')	image/jpeg	etag:%2229d91-5699096b1e000%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_163328.jpeg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_163328.jpg	(from https://www.auric.city/news-details/AURIC-Bidkin-to-be-Projected-as-Defense-Hub-424)
07:54:28	222169/222169	---M--	200	added ('OK')	application/pdf	etag:%22363d9-5699096b1e000%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_163328.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_163328.pdf	(from https://www.auric.city/news-details/AURIC-Bidkin-to-be-Projected-as-Defense-Hub-424)
07:54:29	170772/170772	---M--	200	added ('OK')	image/jpeg	etag:%2229b14-569904822ca80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_161130.jpeg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180411_161130.jpg	(from https://www.auric.city/news-details/Basic-Amenities-at-AURIC-to-be-Completed-by-Dec-877)
07:54:30	133448/133448	---M--	200	added ('OK')	application/pdf	etag:%2220948-569904822ca80%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_161130.pdf	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_DOC_E_20180411_161130.pdf	(from https://www.auric.city/news-details/Basic-Amenities-at-AURIC-to-be-Completed-by-Dec-877)
07:54:30	83950/83950	---M--	200	added ('OK')	image/jpeg	etag:%22147ee-566fbc8214000%22	https://servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180309_201104.jpg	/tmp/www.auric.city/servicesappauric.auric.city/uploadDocuments/portlet/PORTLET_IMAGE_20180309_201104.jpg	(from https://www.auric.city/news-details/Corporates-keen-on-Aurangabad-Industrial-City-629)
